Zeilenbeschriftungen;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2006-12-29;-3,01;7,85;2,485;77,83333333;3,9
2006-12-30;6,19;12,63;9,3172;78,24;7,996
2006-12-31;7,16;14,53;10,45875;86,875;7,075
2007-01-01;5,97;14,63;10,1875;73,16666667;8,379166667
2007-01-02;4,57;8,83;7,049166667;78,875;7,1
2007-01-03;3,36;9,03;7,09625;84,79166667;5,1375
2007-01-04;7,37;11,49;9,594166667;80,20833333;6,654166667
2007-01-05;8,56;11,83;10,24333333;83,79166667;5,341666667
2007-01-06;6,97;13,23;11,876;87,66666667;6,506666667
2007-01-07;5,03;11,27;8,573333333;84,58333333;5,354166667
2007-01-08;10,19;13,93;11,34785714;85,82142857;7,164285714
2007-01-09;11,36;14,53;13,16083333;81,91666667;7,179166667
2007-01-10;4,76;13,83;10,40416667;80,08333333;6,045833333
2007-01-11;3,86;12,53;8,815384615;81,42307692;8,161538462
2007-01-12;6,27;13,43;10,69782609;81,33333333;5,7375
2007-01-13;9,97;12,79;11,398;85,68;5,176
2007-01-14;0,86;12,59;8,4532;80,04;3,577272727
2007-01-15;-1,04;9,67;5,670416667;86,33333333;3,1
2007-01-16;5,37;10,33;8,218333333;85,83333333;3,933333333
2007-01-17;9,37;13,63;11,65307692;87,34615385;7,534615385
2007-01-18;12,07;15,59;14,138;83,04;10,988
2007-01-19;12,65;15,09;13,84538462;85,76923077;7,096153846
2007-01-20;7,26;14,63;11,8592;80,28;7,192
2007-01-21;3,36;10,49;7,47;74,16666667;6,395833333
2007-01-22;1,26;8,49;5,158333333;84,75;3,8
2007-01-23;-0,83;5,07;1,775416667;49,375;9,85
2007-01-24;-1,84;3,55;1,445769231;83,11538462;4,103846154
2007-01-25;-3,23;0,29;-0,985833333;73,20833333;6,516666667
2007-01-26;-5,37;3,43;-0,382083333;74,25;3,360869565
2007-01-27;-0,14;8,97;4,570833333;83,375;3,183333333
2007-01-28;-0,17;7,23;4,960416667;83,83333333;3,9
2007-01-29;3,46;10,87;7,023913043;84;2,62173913
2007-01-30;4,67;9,39;8,03;84,25;3,534782609
2007-01-31;4,67;9,63;7,782916667;75,04166667;3,044444444
2007-02-01;5,65;11,59;9,115833333;86,41666667;2,558333333
2007-02-02;8,69;10,89;9,755;90,19230769;3,25
2007-02-03;3,17;10,69;7,363913043;73,16666667;6,958333333
2007-02-04;1,89;11,07;6,217916667;76,04166667;4,591666667
2007-02-05;2,97;7,13;5,9096;82,56;3,38
2007-02-06;2,17;7,46;5,285217391;83,79166667;3,157894737
2007-02-07;-0,54;3,89;2,171851852;84,22222222;4,188888889
2007-02-08;1,03;11,03;6,477692308;79,30769231;6,8
2007-02-09;2,97;10,27;6,733333333;86,5;3,543478261
2007-02-10;5,46;12,99;8,8192;82,64;5,508
2007-02-11;8,49;13,79;10,2896;79,2;8,2
2007-02-12;7,66;12,13;9,921851852;79,7037037;8,733333333
2007-02-13;6,87;11,27;9,11625;71,375;6,491666667
2007-02-14;5,26;11,53;8,692083333;85,54166667;6,445833333
2007-02-15;-0,24;11,69;6,448333333;77,66666667;4,347826087
2007-02-16;2,03;13,05;7,880416667;68,04166667;4,570833333
2007-02-17;4,76;18,39;11,22913043;58,79166667;3,9
2007-02-18;5,16;17,26;10,37;75;2,923529412
2007-02-19;5,03;10,99;7,514782609;89,66666667;3,25
2007-02-20;2,53;14,87;9,144583333;79,08333333;2,665217391
2007-02-21;6,17;13,67;10,23458333;74,25;4,079166667
2007-02-22;3,57;12,73;8,044782609;82,04166667;4,491666667
2007-02-23;7,13;11,73;9,775833333;83,08;5,924
2007-02-24;9,27;13,19;10,95956522;79,08333333;7,475
2007-02-25;5,96;11,13;8,745833333;81,83333333;7,2375
2007-02-26;6,27;12,57;9,0975;76,83333333;5,670833333
2007-02-27;5,27;13,53;9,3504;87,4;5,92
2007-02-28;9,56;14,18;11,52458333;78,04166667;8,299166667
2007-03-01;7,36;12,87;10,22458333;77,25;7,605416667
2007-03-02;3,65;13,03;8,70826087;83,96;5,424
2007-03-03;6,56;14,13;11,06590909;69,25;7,334782609
2007-03-04;3,56;16,43;11,06086957;74,08333333;5,060869565
2007-03-05;7,46;13,86;10,8375;69,125;7,830833333
2007-03-06;8,39;11,23;9,705416667;79,125;8,492083333
2007-03-07;5,66;13,13;9,525833333;71,41666667;3,995652174
2007-03-08;2,17;14,77;8,690833333;73,625;3,266666667
2007-03-09;4,67;12,89;8,710769231;76,19230769;5,007692308
2007-03-10;1,27;15,56;8,866363636;70,45833333;3,016666667
2007-03-11;0,97;16,19;8,845833333;72,58333333;2,544444444
2007-03-12;1,06;16,69;9,557083333;65,41666667;2,152631579
2007-03-13;1,86;15,77;9,685416667;73,83333333;3,418181818
2007-03-14;3,66;15,29;9,75125;68,54166667;3,85
2007-03-15;2,49;16,07;9,344166667;63,95833333;2,665217391
2007-03-16;0,66;13,77;8,200416667;75,04166667;3,372727273
2007-03-17;6,47;12,17;9,76875;81,375;4,858333333
2007-03-18;1,97;11,13;8,795;75,08333333;7,6625
2007-03-19;0,86;7,36;3,746;79,08;6,284
2007-03-20;0,46;8,46;3,926956522;79,95833333;5,879166667
2007-03-21;1,57;8,49;4,644166667;74,66666667;6,6875
2007-03-22;1,26;9,67;5,995454545;58,375;5,5625
2007-03-23;-0,83;6,33;4,250909091;80,95833333;5,1125
2007-03-24;1,47;7,19;5,648846154;87,53846154;5,223076923
2007-03-25;3,67;10,39;7,662083333;75,625;4,895833333
2007-03-26;1,73;15,79;9,568333333;69,95833333;3,391666667
2007-03-27;2,93;18,39;11,49583333;65,375;2,440909091
2007-03-28;3,36;18,97;11,55041667;65,70833333;3,260869565
2007-03-29;5,69;13,17;9,475833333;75,875;3,87826087
2007-03-30;2,36;7,97;5,152083333;82,16666667;3,263636364
2007-03-31;1,97;8,49;6,230416667;84,375;2,725
2007-04-01;6,23;16,49;11,53708333;72,33333333;4,5
2007-04-02;6,93;20,09;14,03458333;59,5;4,695833333
2007-04-03;5,77;14,29;10,18916667;62,70833333;7,3125
2007-04-04;3,47;12,49;8,34125;57,125;8,458333333
2007-04-05;2,06;16,99;10,49458333;51,95833333;5,020833333
2007-04-06;4,73;19,99;13,19125;61,79166667;3,745833333
2007-04-07;5,76;16,39;10,95375;65,04166667;5,929166667
2007-04-08;4,57;17,19;11,50083333;56,375;5,233333333
2007-04-09;3,87;20,76;12,79416667;56,375;2,678947368
2007-04-10;5,43;19,99;13,77;60,95833333;3,145454545
2007-04-11;7,53;20,19;15,06083333;62,54166667;4,345833333
2007-04-12;7,93;24,19;17,02083333;58,45833333;2,891666667
2007-04-13;11,73;25,17;19,61833333;58,33333333;2,817391304
2007-04-14;11,27;26,49;20,01375;63,16666667;3,1
2007-04-15;11,67;27,43;20,225;66,58333333;2,847619048
2007-04-16;10,86;25,59;19,03333333;60,75;4,583333333
2007-04-17;9,67;20,89;15,56333333;62,75;5,645833333
2007-04-18;6,13;17,79;12,78208333;55,5;3,995833333
2007-04-19;4,47;20,09;13,67666667;52,54166667;2,92173913
2007-04-20;6,53;20,59;14,85333333;52,08333333;4,970833333
2007-04-21;6,33;21,69;14,37217391;47,08333333;3,120833333
2007-04-22;4,67;25,86;16,62208333;51,75;2,37
2007-04-23;9,56;26,76;19,375;55,45833333;2,552380952
2007-04-24;10,06;26,86;20,21708333;56,91666667;2,6
2007-04-25;12,23;28,27;20,46166667;54,91666667;4,295652174
2007-04-26;11,69;26,47;19,08083333;63,625;3,558333333
2007-04-27;11,57;26,85;20,16541667;61,75;3,058333333
2007-04-28;12,76;27,17;20,46666667;60;2,513636364
2007-04-29;12,83;25,37;18,55148148;71,14814815;4,544
2007-04-30;10,87;24,39;18,41333333;67;4,473913043
2007-05-01;9,43;23,99;17,88541667;43,75;5,841666667
2007-05-02;9,27;21,85;16,85041667;46,45833333;4,970833333
2007-05-03;7,56;22,59;15,8373913;60,125;4,045
2007-05-04;9,66;21,17;14,5072;73,92;6,184
2007-05-05;8,36;16,69;12,70291667;75,79166667;6,758333333
2007-05-06;5,97;19,77;13,35391304;70,5;4,275
2007-05-07;12,85;19,63;15,91956522;77,91666667;7,195833333
2007-05-08;11,97;20,77;16,24708333;75,83333333;6,504166667
2007-05-09;14,66;19,36;16,83416667;72,375;7,7
2007-05-10;12,27;24,19;17,71695652;64,58333333;6,770833333
2007-05-11;11,66;18,43;15,0844;65,96;8,424
2007-05-12;12,36;20,76;16,23625;65,58333333;6,720833333
2007-05-13;10,26;24,17;15,92708333;67,91666667;6,42173913
2007-05-14;9,99;18,27;13,98208333;71,20833333;7,566666667
2007-05-15;7,87;17,16;12,49708333;75,25;5,566666667
2007-05-16;11,47;17,97;13,54692308;80,66666667;5,185185185
2007-05-17;12,67;18,07;15,252;89,53333333;5,936666667
2007-05-18;14,66;25,16;19,28958333;80,83333333;3,554545455
2007-05-19;12,77;20,77;16,56583333;69,125;3,525
2007-05-20;10,16;15,39;13,2392;81,6;4,592
2007-05-21;12,67;25,27;17,506;80,52;3,584
2007-05-22;12,27;22,27;18,04708333;78,45833333;3,691666667
2007-05-23;12,63;23,09;17,78304348;72,83333333;4,266666667
2007-05-24;12,56;27,07;20,87916667;63,54166667;3,6
2007-05-25;14,46;27,37;20,1556;72,2;3,56
2007-05-26;12,59;21,39;17,1225;82,83333333;4,45
2007-05-27;8,65;14,77;11,81291667;81,875;5,783333333
2007-05-28;8,15;15,77;10,8668;86,12;6,016
2007-05-29;6,65;17,76;12,0825;63,33333333;4,979166667
2007-05-30;7,37;17,13;13,33625;83,58333333;4,845833333
2007-05-31;9,27;20,19;13,93791667;80,5;3,691666667
2007-06-01;7,87;18,77;13,97347826;78,20833333;4,458333333
2007-06-02;11,09;24,49;17,67956522;70,125;4,558333333
2007-06-03;12,57;24,27;19,70666667;67,375;3,766666667
2007-06-04;15,57;24,19;19,89;72,91666667;4,745833333
2007-06-05;13,77;24,97;20,15130435;70,45833333;5,5625
2007-06-06;14,26;26,07;20,30583333;70,375;6,245833333
2007-06-07;14,29;23,67;18,75791667;82,625;4,958333333
2007-06-08;16,56;23,47;19,73307692;82,5;3,253846154
2007-06-09;16,46;24,49;20,0225;75,04166667;3,391666667
2007-06-10;14,56;25,99;20,02875;74,95833333;3,391666667
2007-06-11;14,66;24,97;20,2875;77,58333333;2,808333333
2007-06-12;14,83;23,43;18,63625;77,45833333;3,558333333
2007-06-13;13,66;25,73;19,7128;76,04;3,194444444
2007-06-14;15,03;23,69;19,93458333;80,83333333;4,056521739
2007-06-15;14,19;21,77;17,755;76,83333333;6,629166667
2007-06-16;13,26;21,86;16,99958333;72,875;6,4
2007-06-17;10,79;22,69;17,03333333;78;3,729166667
2007-06-18;14,67;26,17;20,38666667;70,79166667;4,309090909
2007-06-19;15,03;31,77;22,51230769;69,26923077;4,607692308
2007-06-20;14,29;25,16;20,14583333;62,58333333;4,316666667
2007-06-21;15,29;22,66;19,0226087;63,91666667;5,25
2007-06-22;13,89;19,23;16,13208333;82,36;5,256
2007-06-23;14,35;22,66;17,71375;72,04166667;5,908333333
2007-06-24;13,09;23,46;18,48666667;67,79166667;4,983333333
2007-06-25;12,79;21,17;16,32958333;70;8,279166667
2007-06-26;12,05;17,07;14,46916667;75,16666667;6,125
2007-06-27;10,76;19,16;14,61875;70,58333333;5,083333333
2007-06-28;12,15;19,47;16,15625;66,91666667;5,145833333
2007-06-29;13,09;18,87;16,3825;75,70833333;6,0375
2007-06-30;14,96;23,39;19,01833333;77,33333333;4,1875
2007-07-01;15,83;23,96;19,74826087;71,75;5,841666667
2007-07-02;14,97;23,76;18;69,75;6,783333333
2007-07-03;13,19;21,26;16,62884615;78,23076923;5,419230769
2007-07-04;12,07;19,47;15,72125;70,125;7,529166667
2007-07-05;13,35;19,99;16,2168;73,28;7,16
2007-07-06;13,17;22,27;17,765;63,83333333;6,954166667
2007-07-07;12,77;22,76;17,62208333;60,375;3,016666667
2007-07-08;11,17;20,79;16,02625;72,875;3,358333333
2007-07-09;9,46;18,27;14,1162963;80,33333333;4,520833333
2007-07-10;10,95;18,46;14,11333333;82,58333333;3,683333333
2007-07-11;12,36;21,06;16,27590909;72,29166667;4,583333333
2007-07-12;11,85;21,66;17,34166667;79,375;4,408333333
2007-07-13;15,26;30,09;23,16541667;65,25;4,508333333
2007-07-14;18,26;30,59;24,68173913;62,04166667;3,329166667
2007-07-15;16,93;32,86;25,36375;57,41666667;4,608695652
2007-07-16;14,89;26,09;20,98909091;73,29166667;4,504166667
2007-07-17;13,49;26,26;19,92043478;65,75;5,016666667
2007-07-18;15,06;26,06;20,85458333;54,45833333;3,516666667
2007-07-19;14,93;27,09;21,90130435;57,08333333;3,641666667
2007-07-20;13,86;23,57;19,49;70,19230769;4,942307692
2007-07-21;10,16;23,56;17,8673913;61,375;3,977272727
2007-07-22;11,59;23,19;17,81083333;63,58333333;4,366666667
2007-07-23;14,46;20,87;16,83416667;82,04166667;5,6125
2007-07-24;13,77;23,16;18,1856;72,48;5,316
2007-07-25;10,66;25,06;18,8425;69;4,494736842
2007-07-26;13,79;26,26;20,04304348;66,08333333;6,666666667
2007-07-27;15,29;23,77;19,59961538;72,46153846;5,284615385
2007-07-28;15,37;22,56;19,7175;68,5;5,491666667
2007-07-29;11,76;21,86;18,134;76,68;6,08
2007-07-30;9,17;22,47;16,72875;61,45833333;3,35
2007-07-31;9,13;22,59;17,21666667;54,75;3,641666667
2007-08-01;10,53;27,37;20,11454545;49,83333333;3,926086957
2007-08-02;13,16;23,57;18,90347826;69,66666667;4,158333333
2007-08-03;11,86;25,09;19,09916667;65,25;2,433333333
2007-08-04;11,76;28,57;21,97708333;57,08333333;2,90952381
2007-08-05;15,03;33,36;25,3275;51,29166667;3,695833333
2007-08-06;14,57;25,35;18,74892857;81,96428571;3,488888889
2007-08-07;10,57;23,27;17,34208333;69,125;3,456521739
2007-08-08;12,66;20,67;15,22125;84,76;4,848
2007-08-09;10,06;18,79;15,64291667;70,16666667;5,0125
2007-08-10;13,56;18,37;16,08;84,7037037;4,703703704
2007-08-11;15,37;21,83;18,47625;78,25;2,5
2007-08-12;13,26;25,26;19,1632;79,64;3,005263158
2007-08-13;12,46;23,36;18,08458333;66,91666667;3,327272727
2007-08-14;11,66;24,97;18,99083333;73,45833333;6,333333333
2007-08-15;17,27;21,59;19,682;87,56;7,016
2007-08-16;12,16;21,16;16,75833333;74,75;5,513636364
2007-08-17;11,66;21,37;16,52217391;67,33333333;4,761904762
2007-08-18;9,06;22,36;17,28478261;66,125;4,245833333
2007-08-19;14,15;20,39;16,59625;82,83333333;5,454166667
2007-08-20;12,75;19,89;14,90346154;81,66666667;5,12962963
2007-08-21;12,27;21,47;17,32708333;74,79166667;3,766666667
2007-08-22;15,89;19,83;16,86068966;92,34482759;5,355172414
2007-08-23;15,79;20,13;17,17275862;92,5862069;4,151724138
2007-08-24;15,07;22,17;18,3904;88,04;2,377777778
2007-08-25;12,87;24,87;18,99333333;83,29166667;2,35
2007-08-26;13,43;26,19;20,3426087;77;3,25
2007-08-27;13,23;22,69;18,18916667;67,66666667;4,65
2007-08-28;10,89;21,69;16,07208333;73,125;5,355
2007-08-29;11,07;20,59;16,08375;57,95833333;6,6875
2007-08-30;8,66;21,37;15,98958333;65,16666667;4,166666667
2007-08-31;15,36;20,55;17,94541667;72,45833333;4,504166667
2007-09-01;13,17;21,57;17,76521739;77,41666667;3,516666667
2007-09-02;13,17;21,57;17,6475;73,95833333;3,3
2007-09-03;11,26;18,27;15,7836;72,96;5,232
2007-09-04;7,76;18,43;14,215;61,5;4,970833333
2007-09-05;6,33;20,27;15,10166667;65,70833333;2,933333333
2007-09-06;13,26;21,55;18,12625;82,54166667;4,15
2007-09-07;14,79;21,97;18,09791667;73,04166667;5,658333333
2007-09-08;12,46;23,79;18,68458333;69,5;3,766666667
2007-09-09;11,76;21,53;17,17;71,54166667;4,070833333
2007-09-10;9,37;20,06;15,82291667;74,875;4,2125
2007-09-11;8,57;19,13;15,2426087;69,58333333;3,516666667
2007-09-12;8,66;20,19;15,41521739;69,33333333;4,391666667
2007-09-13;9,16;22,89;16,72958333;63,79166667;3,620833333
2007-09-14;8,67;23,57;17,29583333;66,66666667;3,623809524
2007-09-15;12,37;22,79;17,84583333;73,45833333;2,342105263
2007-09-16;10,57;27,36;19,26791667;62,95833333;3,985
2007-09-17;11,77;21,87;16,06458333;77,64;4,25
2007-09-18;6,43;15,79;12,27541667;76,375;4,258333333
2007-09-19;4,57;17,66;11,39;72,29166667;2,822727273
2007-09-20;5,76;20,97;14,00583333;63,54166667;3,333333333
2007-09-21;5,86;22,87;15,07625;66,625;2,363636364
2007-09-22;8,27;23,29;15,99208333;74,08333333;2,880952381
2007-09-23;11,26;22,37;17,48166667;75,5;3,1
2007-09-24;10,47;18,23;15,1368;76,32;4,88
2007-09-25;7,96;17,57;12,626;77,16;4,075
2007-09-26;7,56;16,27;10,70333333;84,37037037;4,885185185
2007-09-27;7,56;16,43;12,19304348;76,75;6,058333333
2007-09-28;11,56;14,76;13,07230769;87,46153846;5,75
2007-09-29;8,06;18,23;13,6044;81,80769231;3,676923077
2007-09-30;4,66;19,67;14,17521739;71,33333333;3,008695652
2007-10-01;13,93;22,36;17,74086957;87,66666667;2,882608696
2007-10-02;15,46;21,69;18,10333333;91,96296296;2,5
2007-10-03;14,66;21,47;17,8684;90,16;2,466666667
2007-10-04;9,86;17,27;15,21791667;88,83333333;3,382608696
2007-10-05;10,16;18,27;14,25708333;85,88;5,216
2007-10-06;8,77;20,49;14,1025;76,58333333;3,683333333
2007-10-07;6,13;20,07;13,53166667;76,375;2,290909091
2007-10-08;7,03;18,39;13,10304348;81,5;3,225
2007-10-09;8,27;18,87;14,18958333;79,66666667;3,25
2007-10-10;8,37;16,59;12,876;85,04;3,6
2007-10-11;8,47;16,37;12,77583333;86,95833333;3,370833333
2007-10-12;6,47;17,79;13,59863636;85,91666667;2,933333333
2007-10-13;9,63;17,23;14,31458333;81,70833333;3,558333333
2007-10-14;7,53;19,99;13,24916667;79,875;3,079166667
2007-10-15;6,56;17,53;11,86652174;86,54166667;3,817391304
2007-10-16;5,76;21,49;14,27958333;77,70833333;3,904166667
2007-10-17;7,77;16,27;13,02666667;83,83333333;4,754166667
2007-10-18;5,06;14,97;10,88916667;70,66666667;3,475
2007-10-19;3,66;13,29;9,347083333;80,04166667;3,1
2007-10-20;2,43;11,89;7,993333333;67,83333333;4,425
2007-10-21;-0,23;12,79;7,209166667;65,375;2,617391304
2007-10-22;3,09;11,87;8,384166667;64,79166667;4,091666667
2007-10-23;0,96;11,63;6,552916667;69,04166667;5,3625
2007-10-24;1,83;10,59;6,67125;75,70833333;5,875
2007-10-25;6,27;10,69;9,0625;75,25;4,766666667
2007-10-26;8,39;10,69;9,697083333;77,33333333;3,345454545
2007-10-27;5,27;11,59;9,37125;76,66666667;2,233333333
2007-10-28;5,13;12,76;8,93125;78,75;3,134782609
2007-10-29;7,93;11,76;9,959259259;92,40740741;4,518518519
2007-10-30;4,76;13,27;8,8984;84,84;3,58
2007-10-31;2,13;14,13;7,695833333;82,29166667;2,57826087
2007-11-01;2,27;13,77;9,420434783;86,91666667;2,466666667
2007-11-02;10,57;14,19;12,53041667;80,875;3,058333333
2007-11-03;11,87;14,23;13,02916667;86,83333333;3,433333333
2007-11-04;7,87;14,37;11,62041667;73,79166667;4,4875
2007-11-05;2,76;13,37;9,385833333;68,58333333;2,895454545
2007-11-06;2,47;12,13;8,833478261;74,375;4,2
2007-11-07;2,36;11,89;9,034347826;80,58333333;4,3375
2007-11-08;7,07;12,99;10,8268;86,8;4,9744
2007-11-09;1,67;9,79;7,226;65,4;6,116
2007-11-10;4,45;13,67;9,996666667;81,41666667;6,229166667
2007-11-11;5,66;13,77;10,86782609;82,23076923;6,15
2007-11-12;0,36;9,57;5,902173913;75,58333333;3,252173913
2007-11-13;-0,24;8,79;6,186551724;85,51724138;4,528571429
2007-11-14;1,07;8,47;6,352608696;72,25;5,233333333
2007-11-15;-0,74;5,49;2,656956522;72,375;5,091666667
2007-11-16;-3,44;5,09;0,647916667;74,25;2,963636364
2007-11-17;-4,73;7,67;2,03375;74,95833333;2,436363636
2007-11-18;-2,73;3,77;1,343333333;88,14814815;5,244444444
2007-11-19;2,83;8,97;6,126538462;92,07692308;4,592307692
2007-11-20;7,07;12,85;9,65;88,4;4,616
2007-11-21;5,76;13,37;10,76869565;86,375;4,1375
2007-11-22;4,97;13,77;9,15625;88,20833333;2,995833333
2007-11-23;2,17;9,59;7,5664;82,08;5,34
2007-11-24;0,26;8,59;4,30125;78,45833333;3,329166667
2007-11-25;4,15;10,89;7,228571429;85,25;4,275
2007-11-26;2,67;9,97;7,475833333;77,04166667;3,416666667
2007-11-27;-0,54;10,75;5,79125;78,79166667;2,053333333
2007-11-28;-2,84;10,09;1,713913043;90;2,438888889
2007-11-29;0,07;9,89;5,411333333;93,43333333;4,83
2007-11-30;1,97;10,83;7,177083333;90,41666667;4,708333333
2007-12-01;7,96;11,17;9,5324;81,08;6,748
2007-12-02;7,16;12,37;10,41535714;86,37931034;8,365517241
2007-12-03;7,37;11,57;9,257307692;77,19230769;7,773076923
2007-12-04;6,16;11,73;9,234166667;87,24;4,436
2007-12-05;10,16;13,53;11,518;85,92;6,596
2007-12-06;8,56;14,23;11,48296296;89;6,703703704
2007-12-07;6,16;14,23;11,09769231;80,61538462;8,35
2007-12-08;3,86;11,43;6,83;90,53571429;5,925
2007-12-09;7,36;10,59;8,819565217;80,04166667;7,779166667
2007-12-10;5,76;9,37;7,717916667;85,16;7,4
2007-12-11;0,86;7,77;5,40375;82,79166667;5,120833333
2007-12-12;-1,14;7,09;2,809583333;89,5;3,141666667
2007-12-13;-0,53;6,79;2,7175;90,5;4,295833333
2007-12-14;-0,23;2,39;1,4275;87,25;5,091666667
2007-12-15;-1,43;3,29;1,084782609;69,125;6,1
2007-12-16;-4,03;2,19;-0,209130435;75,125;5,220833333
2007-12-17;-3,43;0,99;-0,29125;75,29166667;5,9625
2007-12-18;-4,33;1,05;-1,302083333;77,33333333;3,995833333
2007-12-19;-6,17;1,69;-1,98125;81,54166667;3,225
2007-12-20;-6,83;3,99;-0,938333333;79,70833333;3,183333333
2007-12-21;-5,13;6,05;0,618333333;73,83333333;2,454166667
2007-12-22;-6,03;9,47;1,425217391;76,20833333;2,186363636
2007-12-23;-3,84;10,75;2,037916667;81,375;1,827272727
2007-12-24;-5,13;9,49;1,432916667;81,16666667;2,522727273
2007-12-25;-1,87;5,37;2,442916667;76,41666667;3,683333333
2007-12-26;0,56;5,73;3,49;95,24;3,266666667
2007-12-27;3,23;7,53;5,502916667;96,29166667;3,141666667
2007-12-28;3,79;7,23;5,697083333;94,33333333;4,891666667
2007-12-29;4,26;9,93;6,806;88,04;5,832
2007-12-30;2,67;9,39;6,455;89,625;3,536363636
2007-12-31;4,06;8,19;5,9625;92,58333333;2,158823529
2008-01-01;0,07;6,29;4,43375;93,625;2,947619048
2008-01-02;-1,87;2,89;0,65625;80,95833333;5,529166667
2008-01-03;-1,83;5,19;1,996296296;89,44444444;3,692592593
2008-01-04;3,53;10,39;7,81;86,52;5,556
2008-01-05;6,26;10,13;8,7652;87,72;5,988
2008-01-06;3,97;10,69;7,768571429;89,89285714;4,232142857
2008-01-07;6,86;12,17;9,776296296;78,03703704;6,533333333
2008-01-08;4,33;7,63;6,0125;92,58333333;4,508333333
2008-01-09;5,03;10,47;7,708;84,04;4,828
2008-01-10;3,67;11,73;8,166086957;88,04166667;6,354166667
2008-01-11;6,96;11,87;9,7024;80,64;7,92
2008-01-12;4,26;9,87;6,88;73,66666667;5,475
2008-01-13;4,66;9,53;6,556521739;77,95833333;5,483333333
2008-01-14;5,47;11,13;7,909583333;79,29166667;6,5375
2008-01-15;7,76;9,83;8,864583333;84,58333333;10,45416667
2008-01-16;5,25;8,87;7,192083333;88,33333333;4,629166667
2008-01-17;5,77;11,93;8,678461538;91;5,919230769
2008-01-18;7,26;13,43;10,7;87,68;5,756
2008-01-19;11,47;15,09;13,19208333;78,875;6,3
2008-01-20;10,16;13,63;12,16086957;70,70833333;4,608333333
2008-01-21;9,25;12,23;10,71416667;75,5;6,308333333
2008-01-22;0,16;11,19;7,567826087;72,625;5,80952381
2008-01-23;1,27;11,89;7,475;79;3,454166667
2008-01-24;4,16;10,99;8,6512;78,32;3,664
2008-01-25;-1,24;10,99;5,167083333;79,91666667;2,575
2008-01-26;-1,64;10,07;4,47125;81,79166667;2,57
2008-01-27;-3,54;11,39;3,917916667;66,75;2,55
2008-01-28;-2,53;8,85;3,812916667;85,79166667;2,443478261
2008-01-29;0,96;5,49;3,048181818;87,95833333;2,414285714
2008-01-30;-1,23;5,39;3,183793103;90,82758621;3,624137931
2008-01-31;-2,04;7,53;3,56125;86,375;7,120833333
2008-02-01;3,16;7,87;5,769166667;91,45833333;4,895833333
2008-02-02;-1,93;8,39;3,326666667;78,875;3,708333333
2008-02-03;-1,53;9,59;4,117916667;72,58333333;6,020833333
2008-02-04;3,77;8,23;6,675;84,08333333;5,741666667
2008-02-05;4,49;12,13;9,054642857;88,46428571;8,671428571
2008-02-06;1,66;13,07;9,994166667;74,29166667;6,833333333
2008-02-07;-0,94;13,29;6,199583333;80,125;2,495454545
2008-02-08;0,53;14,09;6,71875;67,5;3,120833333
2008-02-09;0,87;13,79;7,24375;56,04166667;3,495833333
2008-02-10;-1,13;13,39;5,90625;63,95833333;2,773043478
2008-02-11;0,77;12,87;7,4125;64,91666667;4,270833333
2008-02-12;0,07;12,59;7,147083333;66,125;3,308333333
2008-02-13;1,13;11,86;6,6625;73,45833333;3,245833333
2008-02-14;-0,83;8,26;2,825652174;85;3,725
2008-02-15;-0,67;2,69;1,285416667;87,125;5,1125
2008-02-16;-2,33;6,99;2,305217391;57,54166667;5,5625
2008-02-17;-3,53;8,99;2,339090909;53,95833333;3,766666667
2008-02-18;-3,63;11,43;4,599583333;64,41666667;3,4125
2008-02-19;-0,37;11,79;6,104583333;60,29166667;2,813043478
2008-02-20;5,63;10,13;8,252592593;90,31034483;2,461538462
2008-02-21;5,47;11,27;9,174347826;85,70833333;3,808333333
2008-02-22;6,66;13,57;10,50625;79,45833333;4,779166667
2008-02-23;3,66;13,67;9,87125;80,04166667;2,677272727
2008-02-24;1,36;17,27;9,930833333;78,625;3,45
2008-02-25;8,97;12,83;11,08125;87,52;3,190909091
2008-02-26;5,66;11,89;10,08172414;85,75862069;5,965517241
2008-02-27;3,27;11,67;7,998333333;77,66666667;3,2
2008-02-28;6,77;13,19;9,866785714;91,64285714;3,528571429
2008-02-29;9,17;12,73;11,4216;83,56;6,028
2008-03-01;9,67;14,46;12,23391304;66,20833333;9,745833333
2008-03-02;8,96;14,96;11,8592;80,08;6,488
2008-03-03;4,75;11,53;8,966923077;70,11538462;6,307692308
2008-03-04;2,47;7,69;4,647407407;77,77777778;7,003703704
2008-03-05;-0,34;7,59;3,847916667;67,20833333;5,441666667
2008-03-06;-1,33;9,36;4,990416667;81,375;2,668181818
2008-03-07;3,83;10,66;8,105;76,375;3,604166667
2008-03-08;0,16;11,99;7,394583333;75,45833333;4,282608696
2008-03-09;4,29;10,26;8,043333333;82,41666667;6,125
2008-03-10;3,89;9,93;7,266666667;79,875;10,41666667
2008-03-11;5,97;14,69;10,31115385;79,26923077;8,373076923
2008-03-12;5,95;13,49;10,14740741;66,55555556;9,581481481
2008-03-13;5,76;11,97;9,1275;74,95833333;5,716666667
2008-03-14;8,96;15,27;12,65458333;81;5,082608696
2008-03-15;6,06;18,17;11,9688;80,08;4,2875
2008-03-16;8,49;14,33;10,39576923;83,80769231;6,430769231
