Datum;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2005-08-16;10,46;18,98;14,80826087;80,08333333;2,715416667
2005-08-17;9,96;22,98;15,94666667;79;1,668571429
2005-08-18;11,74;25,32;18,92;70,29166667;3,785833333
2005-08-19;14,61;27,98;21,26208333;64,375;4,2975
2005-08-20;15,48;24,43;19,7825;85,5;2,0275
2005-08-21;16,2;24,56;19,43708333;88,41666667;2,56875
2005-08-22;14,23;26,98;19,71333333;82,45833333;2,585
2005-08-23;14,21;19,39;16,67083333;91,5;3,425
2005-08-24;9,98;20,98;16,08416667;72,875;2,944166667
2005-08-25;11,78;16,98;14,92222222;85,33333333;4,372222222
2005-08-26;9,98;16,98;12,61913043;83,41666667;5,29875
2005-08-27;9,52;19,98;14,4425;79,66666667;3,501666667
2005-08-28;10,85;20,74;16,12478261;81,66666667;2,737826087
2005-08-29;12,69;24,98;18,4773913;72,625;3,849166667
2005-08-30;11,49;22,98;16,91916667;85,375;1,831904762
2005-08-31;12,49;25,98;19,08375;73,625;4,8
2005-09-01;15,58;29,98;21,43791667;67,66666667;4,44625
2005-09-02;14,38;22,38;18,52791667;85,16666667;2,497272727
2005-09-03;8,32;21,48;15,22434783;75,54166667;2,485652174
2005-09-04;5,25;22,46;14,79;73,625;2,147916667
2005-09-05;11,6;26,98;18,72666667;62,25;3,23875
2005-09-06;12,65;27,98;19,2126087;64,91666667;2,953913043
2005-09-07;14,13;27,7;20,63291667;72,75;2,356086957
2005-09-08;15,49;27,54;20,74041667;73,875;3,208695652
2005-09-09;15,12;23,98;18,70541667;78,58333333;4,135833333
2005-09-10;15,11;23,54;18,37875;83,08333333;4,09375
2005-09-11;15,42;18,64;16,90041667;86,5;4,16
2005-09-12;11,09;19,98;15,95826087;77,95833333;3,99
2005-09-13;7,64;19,98;13,89333333;79,875;2,311304348
2005-09-14;10,41;17,98;14,76884615;88,73076923;5,564615385
2005-09-15;11,05;17,98;14,16038462;88,34615385;4,337692308
2005-09-16;6,2;15,98;11,04333333;82,26923077;3,624615385
2005-09-17;2,94;15,22;9,129166667;78;2,027826087
2005-09-18;3,02;15,28;10,71913043;81,33333333;2,14375
2005-09-19;9,49;18,98;13,96125;78,08333333;1,651363636
2005-09-20;8,18;20,98;13,70375;74;1,976190476
2005-09-21;6,64;20,98;13,19869565;74,66666667;1,869583333
2005-09-22;8,46;20,98;14,12291667;74,5;2,788333333
2005-09-23;8,14;22,98;14,90833333;73,58333333;2,85875
2005-09-24;9,84;21,98;15,39782609;82,75;1,6895
2005-09-25;8,75;22,57;15,63;83,16666667;2,21625
2005-09-26;11,42;18,98;14,54083333;91,16666667;2,084090909
2005-09-27;10,73;17,69;14,24958333;86,125;3,672083333
2005-09-28;8,5;15,98;12,40083333;87,625;4,048333333
2005-09-29;8,77;13,98;10,48375;87,91666667;4,885416667
2005-09-30;8,74;15,98;12,34583333;80,45833333;3,692608696
2005-10-01;9,21;14,16;11,73208333;90,70833333;3,550416667
2005-10-02;6,82;15,86;10,70458333;89,54166667;2,38125
2005-10-03;3,47;14,98;8,760833333;93,33333333;1,767916667
2005-10-04;4,07;16,98;10,69708333;83,83333333;3,979130435
2005-10-05;8,87;18,98;12,95083333;84,79166667;4,113478261
2005-10-06;9,38;20,98;13,96125;83,75;3,637916667
2005-10-07;10,16;19,98;14,34708333;83,33333333;4,687083333
2005-10-08;9,76;19,14;13,93541667;85,58333333;2,799166667
2005-10-09;11,22;16,44;13,51416667;91,41666667;2,551304348
2005-10-10;11,03;19,98;14,55304348;85;2,78
2005-10-11;8,62;18,53;13,2375;75,125;3,94875
2005-10-12;8,59;18,66;12,72958333;73,58333333;3,791666667
2005-10-13;6,86;17,98;11,215;77,45833333;3,150416667
2005-10-14;4,07;17,98;10,2775;83,5;1,722941176
2005-10-15;5,3;15,44;10,03416667;79,5;2,656521739
2005-10-16;1,47;13,38;7,527916667;82,125;2,975416667
2005-10-17;4,49;12,98;8,5125;78;4,0025
2005-10-18;4,57;13,03;7,925416667;83,58333333;4,149583333
2005-10-19;3,75;12,98;8,03375;70,125;5,327083333
2005-10-20;6,17;15,98;10,61;84,375;3,467916667
2005-10-21;6,39;14,18;10,98208333;95,5;3,190952381
2005-10-22;11,27;14,53;12,89695652;85,91666667;5,965416667
2005-10-23;6,55;11,61;10,19708333;87,16666667;3,310416667
2005-10-24;6,94;13,76;9,193846154;91,65384615;3,703846154
2005-10-25;12,31;14,98;13,4644;90,08;7,4008
2005-10-26;10,29;15,98;12,84375;81,25;6,3625
2005-10-27;10,25;19,98;14,26083333;87,91666667;2,992608696
2005-10-28;11,44;18,77;14,48608696;84,83333333;4,518333333
2005-10-29;9,4;18,31;12,94666667;86,20833333;3,403333333
2005-10-30;9,32;19,07;13,42083333;84,04166667;3,154782609
2005-10-31;8,84;17,41;12,30608696;82,45833333;3,960833333
2005-11-01;8,93;14,98;11,675625;92,1875;3,20375
2005-11-02;5,88;12,98;9,994347826;84,70833333;3,272272727
2005-11-03;11,59;17,98;14,71230769;84,11538462;5,13
2005-11-04;11,49;15,98;13,12807692;86,18518519;3,577407407
2005-11-05;6,42;12,01;9,860416667;83;4,73375
2005-11-06;5,57;13,49;9,048333333;86,29166667;4,545833333
2005-11-07;7,21;9,98;8,952068966;94,34482759;3,953103448
2005-11-08;6,98;13,04;9,768695652;89,91666667;3,310833333
2005-11-09;5,54;12,98;9,161304348;82,08333333;2,978181818
2005-11-10;4,98;10,98;8,7625;85,70833333;4,84
2005-11-11;9,46;12,98;10,968;96,70967742;5,601290323
2005-11-12;6,43;11,54;9,53875;84,375;3,98375
2005-11-13;4,04;10,13;6,796666667;92,375;1,746666667
2005-11-14;1,98;8,98;5,273333333;92,29166667;3,832916667
2005-11-15;3,88;9,37;6,490384615;95,03846154;5,619615385
2005-11-16;-0,96;4,66;2,573461538;97,80769231;2,8172
2005-11-17;-2,61;5,98;0,903478261;97,25;2,466521739
2005-11-18;-4,02;2,48;-1,345217391;99,08333333;1,96375
2005-11-19;-3,41;3,39;0,219166667;97,79166667;2,67375
2005-11-20;2,77;7,18;4,9225;92,75;2,928333333
2005-11-21;-3,09;5,98;1,623333333;91,16666667;2,438333333
2005-11-22;-2,92;3,98;0,803478261;98,75;1,336842105
2005-11-23;0,77;3,98;2,469259259;99,78571429;1,5436
2005-11-24;1,41;4,06;2,925357143;98,75;4,966071429
2005-11-25;-0,02;1,48;0,73;96,72;5,93625
2005-11-26;-1,12;1,98;0,59;86,16666667;4,705
2005-11-27;-2,42;1,16;-0,731666667;85,58333333;2,677826087
2005-11-28;-2,92;0,98;-1,2464;96,72;2,044347826
2005-11-29;-1,61;2,61;0,917916667;98,08333333;2,954545455
2005-11-30;1,49;4,98;3,0275;93,75;4,992083333
2005-12-01;-0,67;3,98;1,019583333;83,125;3,59625
2005-12-02;-2,02;0,98;-0,28875;80,70833333;6,30125
2005-12-03;-0,73;1,95;0,58125;87,25;4,219166667
2005-12-04;0,87;6,05;3,769166667;94,625;3,194166667
2005-12-05;3,27;6,98;5,061071429;98,78571429;3,127857143
2005-12-06;3,6;6,98;5,57;95,95833333;2,539166667
2005-12-07;2,92;5,15;3,9792;98,16;1,8005
2005-12-08;2,39;4,98;3,373333333;93,04166667;2,999166667
2005-12-09;-0,93;4,59;2,350833333;91,75;2,445
2005-12-10;-0,93;2,98;0,943333333;92,79166667;2,533333333
2005-12-11;2,03;7,03;4,967916667;95,375;5,041304348
2005-12-12;1,56;8,09;5,684230769;89,61538462;3,912307692
2005-12-13;2,29;7,98;4,967916667;92,66666667;3,955217391
2005-12-14;4,86;7,98;5,90875;93,75;4,100416667
2005-12-15;5,61;7,98;6,793043478;82,79166667;8,2775
2005-12-16;0,12;8,98;3,704347826;83,5;7,694166667
2005-12-17;-3,73;0,78;-0,7875;94,91666667;3,685454545
2005-12-18;-2,1;3,21;1,153333333;91,125;4,264166667
2005-12-19;-0,02;4,31;1,819677419;98,32258065;4,151935484
2005-12-20;-0,79;7,41;5,311666667;94,95833333;4,660833333
2005-12-21;-1,55;6,01;3,199166667;98,45833333;3,321304348
2005-12-22;3,83;6,98;5,32875;95,66666667;4,337916667
2005-12-23;4,61;7,98;6,374482759;98,86206897;4,237586207
2005-12-24;2,67;8,1;6,905833333;90,08333333;5,7175
2005-12-25;-3,27;2,99;0,18125;94,25;2,487916667
2005-12-26;-3,48;0,16;-1,536956522;91,58333333;3,0725
2005-12-27;-3,32;-0,23;-1,31375;87,95833333;4,465
2005-12-28;-2,98;-0,85;-2,039583333;86,75;3,50625
2005-12-29;-2,75;-0,47;-1,567083333;95,75;5,107391304
2005-12-30;-5,39;-0,12;-1,699583333;90;4,833333333
2005-12-31;-5,44;3,54;-0,96375;94,79166667;4,30875
2006-01-01;2,22;3,9;3,434583333;95,75;2,644166667
2006-01-02;-2,18;3,18;1,6372;98,84;2,060434783
2006-01-03;-4,02;-0,02;-1,637083333;99,375;1,393333333
2006-01-04;-1,02;0,98;-0,120833333;97,08333333;2,494166667
2006-01-05;0,16;1,98;0,972083333;91,04166667;5,523333333
2006-01-06;-1,4;0,17;-0,824583333;92;5,180416667
2006-01-07;-1,47;-0,02;-0,686666667;90,29166667;4,594782609
2006-01-08;-4,73;-1,62;-2,868333333;88,04166667;3,715833333
2006-01-09;-6,94;-1,47;-4,61625;85,75;3,448333333
2006-01-10;-5,93;3,98;-1,395416667;92,08333333;3,817826087
2006-01-11;1,35;4,98;2,730416667;84,16666667;6,005833333
2006-01-12;0,24;2,98;1,627916667;98,58333333;2,75
2006-01-13;-2,02;0,98;-0,3275;97,5;3,637916667
2006-01-14;-3,33;2,82;-0,967916667;89,625;2,828333333
2006-01-15;-5,28;0,32;-3,138333333;90,79166667;3,267272727
2006-01-16;-6,88;0,98;-3,322083333;85,33333333;3,0775
2006-01-17;-3,29;0,98;-0,780869565;91,16666667;3,225416667
2006-01-18;-0,75;1,91;0,456428571;98,53571429;3,332857143
2006-01-19;-1,82;1,35;-0,626521739;94,70833333;3,076666667
2006-01-20;0,7;6,98;4,404210526;99,18421053;4,567222222
2006-01-21;-3,08;4,98;2,207307692;94,73076923;4,279615385
2006-01-22;-8,4;-2,62;-5,254166667;77,95833333;3,894583333
2006-01-23;-11,73;-5,95;-9,175416667;75,125;3,8325
2006-01-24;-11,78;-1,98;-6,620434783;77,58333333;3,257826087
2006-01-25;-4,55;0,44;-1,974166667;91,04166667;3,94125
2006-01-26;-1,52;0,98;-0,313928571;95,89285714;4,691428571
2006-01-27;-10,87;-0,02;-3,720416667;81,33333333;2,910833333
2006-01-28;-14,02;-2,34;-8,523333333;89,04166667;2,167916667
2006-01-29;-9,47;0,41;-3,7475;92,83333333;1,564583333
2006-01-30;-0,84;4,1;1,440416667;97,16666667;3,099583333
2006-01-31;-0,2;3,57;1,166666667;97;4,213333333
2006-02-01;-0,57;1,37;0,429166667;98,45833333;2,983333333
2006-02-02;-1,02;1,41;0,342916667;97,91666667;3,367916667
2006-02-03;-0,6;3,98;1,260833333;98,83333333;2,362380952
2006-02-04;-4,57;1,98;-0,455833333;91,45833333;3,020434783
2006-02-05;-4,95;-0,51;-3,26625;86,33333333;1,590833333
2006-02-06;-5,09;3,2;-0,928333333;94,93333333;3,737333333
2006-02-07;2,78;6,19;5,1909375;99,21212121;6,07
2006-02-08;2,39;5,98;4,0952;94,92;7,75
2006-02-09;0,88;3,14;1,8312;93,16;7,278
2006-02-10;-0,25;3,98;1,387692308;88,84615385;4,417307692
2006-02-11;-2,48;1,98;-0,1225;87,66666667;1,53826087
2006-02-12;-4,32;2,75;-0,353043478;92,58333333;2,216666667
2006-02-13;-3,18;4,98;0,612173913;74,29166667;2,149166667
2006-02-14;-4,96;3,98;-0,394583333;79,58333333;2,7325
2006-02-15;1,24;5,21;3,391666667;94,7;4,339666667
2006-02-16;2,64;5,98;4,192307692;98,55555556;2,214074074
2006-02-17;2,37;6,98;4,346;94,16;3,2036
2006-02-18;1,92;6,63;4,925;90,58333333;2,936666667
2006-02-19;0,89;4,53;2,43375;95;1,968333333
2006-02-20;1,18;3,98;2,2125;88,95833333;4,635833333
2006-02-21;0,97;2,98;1,8275;90;6,32375
2006-02-22;-1,91;1,13;0,247391304;72,33333333;4,325
2006-02-23;-3,02;1,98;-0,451666667;84,70833333;1,844285714
2006-02-24;-2,29;3,98;-0,136666667;72,54166667;6,448333333
2006-02-25;-1,89;0,2;-0,8775;84,04166667;4,312173913
2006-02-26;-3,42;2,64;-0,067826087;78,08333333;2,742916667
2006-02-27;-6,54;1,98;-2,31375;85,91666667;2,57375
2006-02-28;-1,52;1,98;0,100384615;96,69230769;3,795
2006-03-01;-1,39;1,98;-0,1475;96,54166667;4,787083333
2006-03-02;-1,06;2,4;0,022272727;87,54166667;6,422916667
2006-03-03;-2,37;2,98;-0,1975;83,16666667;4,462083333
2006-03-04;-2,96;2,98;-0,583333333;83,5;4,765833333
2006-03-05;-11,92;2,17;-2,342083333;89,33333333;3,491304348
2006-03-06;-11,91;2,98;-2,503846154;97,5;4,0684
2006-03-07;-6,58;1,05;-1,615416667;90,16666667;2,244090909
2006-03-08;-6,79;4,98;-0,727083333;76,125;4,202083333
2006-03-09;-2,54;1,98;-0,4625;76,75;4,170416667
2006-03-10;-2,2;-0,13;-1,126176471;97,85294118;5,938823529
2006-03-11;-7,63;-1,9;-3,562608696;87,58333333;5,690869565
2006-03-12;-10,59;-1,47;-6,22;82,5;3,064583333
2006-03-13;-15,02;-0,02;-6,751666667;78,875;2,141304348
2006-03-14;-9,01;-0,02;-4,820416667;77,95833333;3,6825
2006-03-15;-5,83;1,98;-1,575416667;83,875;4,429565217
2006-03-16;-0,18;1,98;0,582916667;84,95833333;5,144166667
2006-03-17;-0,87;2,98;0,344583333;83,58333333;4,451304348
2006-03-18;-2,83;0,03;-1,261666667;89,54166667;1,660416667
2006-03-19;-2,35;3,53;0,886666667;93,29166667;3,716086957
2006-03-20;-2,4;5,19;2,291666667;88,20833333;4,309166667
2006-03-21;-5,19;4,98;-0,12375;75,29166667;2,9965
2006-03-22;-4,02;3,98;-0,328333333;79,75;3,040833333
2006-03-23;-5,53;7,98;0,314583333;72,45833333;2,1935
2006-03-24;-1,53;8,98;3,254347826;59,66666667;5,748333333
2006-03-25;1,25;3,6;2,374166667;93,875;4,029166667
2006-03-26;2,35;13,98;8,457272727;92,41666667;3,849166667
2006-03-27;9,98;17,98;12,66208333;87,92;4,4892
2006-03-28;7,17;13,37;10,37166667;70,41666667;6,534583333
2006-03-29;2,1;8,16;6,166956522;89,125;5,447916667
2006-03-30;2,11;12,98;8,0284;91,08;4,8208
2006-03-31;6,42;10,98;9,171666667;95,70833333;6,630833333
2006-04-01;5,54;12,98;9,23875;90,04166667;4,41
2006-04-02;4,84;11,03;7,222083333;87,625;4,160869565
2006-04-03;2,51;8,98;6,207083333;84,33333333;5,094166667
2006-04-04;1,98;7,07;4,004583333;85,33333333;5,924166667
2006-04-05;0,6;6,98;3,149583333;82,75;6,1675
2006-04-06;-0,03;9,98;4,789565217;81,41666667;5,1975
2006-04-07;3,75;10,98;6,74826087;76,79166667;4,56625
2006-04-08;2,96;11,1;6,428333333;80,375;5,219583333
2006-04-09;2,89;8,82;5,440833333;78,91666667;5,679583333
2006-04-10;2,47;8,98;5,32375;76,16666667;4,739166667
2006-04-11;0,56;7,33;4,740434783;76,04166667;3,382916667
2006-04-12;3,73;8,98;5,227;95,36666667;4,129333333
2006-04-13;4,9;10,98;7,099;93,09677419;5,65
2006-04-14;5,14;9,95;7,345416667;80,33333333;5,404166667
2006-04-15;3,39;12,78;8,771304348;72,41666667;2,815652174
2006-04-16;7,16;13,25;9,49375;84,5;3,23826087
2006-04-17;4,23;12,44;8,449166667;82,125;4,09875
2006-04-18;4,43;11,45;7,643333333;88,75;4,347272727
2006-04-19;2,18;15,98;9,10125;78,70833333;3,583478261
2006-04-20;7,97;12,98;9,926666667;88,08333333;2,666086957
2006-04-21;7,62;17,98;11,6775;78,83333333;2,245
2006-04-22;7,17;10,47;8,428333333;95,5;2,7925
2006-04-23;6,4;10,94;8,235652174;91,16666667;1,654166667
2006-04-24;4,98;15,98;9,668333333;84,16666667;1,882727273
2006-04-25;4,84;22,98;13,99625;72,70833333;2,82875
2006-04-26;10,38;15,95;13,00607143;96,03571429;2,642857143
2006-04-27;8,8;15,98;12,17217391;75,625;3,67625
2006-04-28;3,86;12,98;8,615217391;69,41666667;3,886086957
2006-04-29;4,35;8,85;6,19125;86,41666667;2,149166667
2006-04-30;3,9;10,95;6,614782609;81,54166667;2,8
2006-05-01;2,55;14,61;9,457083333;72,5;3,251666667
2006-05-02;8,98;16,98;12,20791667;70,33333333;3,466521739
2006-05-03;8,15;23,98;16,62666667;58,04166667;3,917083333
2006-05-04;11,21;23,98;17,67541667;56,125;5,324583333
2006-05-05;11,05;22,98;17,1925;51,04166667;6,194166667
2006-05-06;9,54;21,66;15,70208333;55,95833333;4,30375
2006-05-07;9,22;22,98;15,82166667;58,875;4,4925
2006-05-08;8,82;22,98;15,15565217;57,58333333;5,355
2006-05-09;7,83;22,21;14,44583333;61,5;5,07125
2006-05-10;6,59;23,98;15,91125;57,625;3,150416667
2006-05-11;7,36;23,98;15,88541667;62,91666667;2,826521739
2006-05-12;6,95;23,98;15,86478261;64,625;2,163
2006-05-13;7,69;20,05;14,0573913;71,125;2,029583333
2006-05-14;4,08;13,48;9,83125;67,58333333;3,745833333
2006-05-15;1,72;16,98;11,30086957;69,58333333;2,417083333
2006-05-16;10,76;18,98;14,11708333;79,66666667;5,517083333
2006-05-17;10,22;17,98;13,01333333;77,16666667;3,059583333
2006-05-18;11,03;18,05;13,89222222;84,62962963;4,638076923
2006-05-19;10,74;15,98;12,3326087;89,45833333;6,050434783
2006-05-20;9,84;15,02;11,8375;85,375;5,8475
2006-05-21;9,42;15,42;12,16869565;85,375;4,9
2006-05-22;11,94;19,98;14,97291667;82,96153846;4,8824
2006-05-23;5,87;13,28;10,92913043;83,66666667;6,754347826
2006-05-24;5,44;15,98;9,9988;83,44;6,02
2006-05-25;5,83;12,9;9,283913043;87,20833333;3,662083333
2006-05-26;6,25;13,98;10,86333333;81,45833333;3,287916667
2006-05-27;9,56;16,41;12,50291667;89,70833333;2,9025
2006-05-28;9,62;13,16;11,37791667;85,16666667;6,739166667
2006-05-29;7,72;14,98;10,82583333;75,91666667;5,597391304
2006-05-30;7,55;12,03;9,729166667;89,04166667;5,857916667
2006-05-31;8,83;15,47;11,30958333;85,29166667;6,245
2006-06-01;6,74;14,98;10,05791667;83,70833333;4,775
2006-06-02;4,29;18,98;11,87565217;72,83333333;3,069090909
2006-06-03;9,16;14,54;11,81038462;86,61538462;4,052307692
2006-06-04;8,09;13,74;10,72583333;72,375;5,575416667
2006-06-05;7,69;15,49;11,67130435;75,125;2,878333333
2006-06-06;7,17;19,98;13,29041667;70,75;2,564583333
2006-06-07;5,88;19,98;13,12291667;70,66666667;2,652916667
2006-06-08;5,42;21,98;14,60041667;75,375;2,484583333
2006-06-09;8,76;22,98;16,61083333;69,75;2,506956522
2006-06-10;9,68;24,6;18,37458333;69,33333333;2,35375
2006-06-11;13,96;26,73;21,14608696;56,33333333;3,188333333
2006-06-12;12,52;29,98;22,04125;53,5;3,172916667
2006-06-13;15,5;31,98;24,37826087;55,04166667;2,564166667
2006-06-14;14,5;26,98;19,9475;69,66666667;3,470434783
2006-06-15;12,61;25,98;18,71130435;75,79166667;2,80375
2006-06-16;13,12;17,74;15,59916667;88,79166667;3,10375
2006-06-17;11,61;18,11;14,66791667;85,75;2,645652174
2006-06-18;11,38;24,37;18,29;71,66666667;1,905
2006-06-19;14,26;29,98;20,7864;76,04;3,381666667
2006-06-20;12,86;24,98;19,33125;76,70833333;2,635
2006-06-21;15,45;19,98;17,75375;79,08333333;4,317083333
2006-06-22;12,18;18,98;15,54666667;68,91666667;5,66875
2006-06-23;10,55;18,98;15,28125;71,91666667;3,235
2006-06-24;10,96;23,1;18,10958333;69,58333333;1,63125
2006-06-25;14,76;27,84;21,63;68,66666667;2,42125
2006-06-26;17,4;24,98;20,04958333;86,04166667;3,785833333
2006-06-27;12,43;18,98;15,94541667;88;4,935
2006-06-28;9,32;17,98;13,84208333;77,125;2,715833333
2006-06-29;7,54;22,98;14,85875;69,29166667;2,647727273
2006-06-30;8,29;22,98;15,94173913;71,375;2,924583333
2006-07-01;10,22;25,62;19,21666667;70,66666667;2,577916667
2006-07-02;14,72;27,72;22,23666667;58,125;3,66625
2006-07-03;14,78;29,98;22,79583333;51,75;4,45
2006-07-04;14,18;29,98;23,17083333;46,25;4,255416667
2006-07-05;16,03;33,98;25,31;47,375;3,09375
2006-07-06;18,45;28,98;23,24333333;75,125;2,529583333
2006-07-07;17,54;26,98;22,11166667;74,75;2,657083333
2006-07-08;15,97;23,24;19,83083333;78,66666667;2,222083333
2006-07-09;13,97;26,68;21,0825;73,79166667;3,535416667
2006-07-10;14,27;23,98;20,10416667;73,5;3,56
2006-07-11;14,07;27,98;19,76333333;78,33333333;2,958181818
2006-07-12;10,23;24,98;18,2875;68,95833333;2,456521739
2006-07-13;12,34;27,47;20,65708333;64,91666667;3,351428571
2006-07-14;11,77;22,7;17,35375;65;4,639583333
2006-07-15;9,79;24,44;18,21916667;61,75;3,144166667
2006-07-16;9,48;26,34;19,83333333;55,75;2,435416667
2006-07-17;11,84;28,98;21,29541667;52,79166667;2,344761905
2006-07-18;11,84;29,35;21,94916667;58,08333333;3,335238095
2006-07-19;13,85;32,98;23,66291667;58,79166667;2,148695652
2006-07-20;17,84;36,98;25,86217391;56;2,945
2006-07-21;16,31;28,13;22,7275;74,125;4,060416667
2006-07-22;14,61;30,85;23,1375;65,70833333;1,580833333
2006-07-23;17,4;28,24;23,09958333;68,5;3,573478261
2006-07-24;16,3;27,98;22,20958333;71,5;3,167083333
2006-07-25;14,22;28,98;22,61333333;60,375;2,457916667
2006-07-26;14,77;32,98;24,40375;55,29166667;2,660833333
2006-07-27;19,26;33,98;25,33538462;61,11538462;3,804615385
2006-07-28;19,97;26,98;23,02434783;72,83333333;2,003636364
2006-07-29;17,4;26,41;22,38375;80,20833333;2,476666667
2006-07-30;15,22;27,85;22,12416667;74,70833333;1,980833333
2006-07-31;14,97;24,98;20,16333333;74;3,648333333
2006-08-01;14,11;25,45;18,8392;75,16;3,8824
2006-08-02;13,73;20,24;16,25291667;82,5;5,201666667
2006-08-03;12,52;22,98;16,31375;80,91666667;2,798333333
2006-08-04;11,96;23,98;18,0556;80,44;2,155217391
2006-08-05;13,34;24,85;19,79666667;76,16666667;3,479583333
2006-08-06;16,44;25,95;21,03458333;67,58333333;3,99375
2006-08-07;14,76;26,15;20,55086957;73,375;4,636666667
2006-08-08;14,32;21,5;17,85541667;75,91666667;5,1725
2006-08-09;14,54;20,91;16,88083333;85,54166667;3,58875
2006-08-10;12,98;20,98;15,96782609;80,79166667;3,372083333
2006-08-11;12,27;19,98;15,33090909;82,58333333;2,310416667
2006-08-12;10,71;19,66;15,42166667;80,29166667;1,687083333
2006-08-13;9,06;20,08;14,835;87,79166667;1,652272727
2006-08-14;13,02;15,22;13,902;96,56;5,8436
2006-08-15;13,2;18,98;16,30375;87,66666667;6,562083333
2006-08-16;12,61;22,98;17,54695652;82,41666667;2,057142857
2006-08-17;13,54;23,98;18,60541667;80,375;2,103181818
2006-08-18;14,81;22,4;18,08416667;91,29166667;3,104347826
2006-08-19;14,18;24,83;18,98625;80,20833333;2,451666667
2006-08-20;15,28;21,06;17,53208333;85,125;3,694782609
2006-08-21;14,13;19,98;16,185;90,54166667;5,09625
2006-08-22;13,73;20,98;16,28956522;89,45833333;5,100833333
2006-08-23;12,41;19,37;16,2;86,20833333;3,532083333
2006-08-24;11,98;23,98;17,54304348;76,41666667;2,345217391
2006-08-25;13,98;19,98;16,13833333;89,04166667;1,614285714
2006-08-26;14,02;19,03;16,07;86,91666667;1,46125
2006-08-27;12,74;18,92;15,44625;88,83333333;4,273913043
2006-08-28;11,94;18,98;13,83333333;88,79166667;4,447083333
2006-08-29;11,23;15,47;13,01583333;94,08333333;4,500833333
2006-08-30;10,9;18,98;14,64708333;86,16666667;5,109583333
2006-08-31;12,41;19,98;15,82208333;78,95833333;4,919583333
2006-09-01;15,91;20,98;17,43035714;88,89285714;4,907142857
2006-09-02;15,03;24,19;19,07;78,83333333;3,19375
2006-09-03;17,03;20,51;18,41208333;85,41666667;6,921666667
2006-09-04;14,23;18,64;16,70958333;79,875;7,640833333
2006-09-05;13,71;19,98;16,38708333;77,16666667;5,175833333
2006-09-06;16,36;23,7;19,70583333;84,29166667;3,295416667
2006-09-07;13,45;18,98;16,3684;88,36;4,875416667
2006-09-08;11,24;18,14;14,84541667;73,33333333;5,97375
2006-09-09;11,04;17,81;14,71625;83,875;1,922916667
2006-09-10;9,43;21,51;15,50833333;80,08333333;2,76625
2006-09-11;11,07;24,98;17,79583333;69,75;3,847916667
2006-09-12;12,21;26,98;18,97791667;65,29166667;3,32625
2006-09-13;12,37;27,11;19,59;65,83333333;3,195416667
2006-09-14;13,53;25,58;19,29090909;65,45833333;3,53625
2006-09-15;13,53;25,98;19,15041667;62,45833333;6,4375
2006-09-16;16,96;25,98;20,13458333;62,20833333;5,364166667
2006-09-17;15,57;24,64;19,60666667;70,16666667;2,862173913
2006-09-18;13,98;21,26;17,34791667;92,16666667;2,555416667
2006-09-19;12,32;19,98;15,8375;89,75;4,045
2006-09-20;9,98;19,98;14,66043478;80,16666667;3,397727273
2006-09-21;9,41;24,98;16,76666667;66,33333333;3,535
2006-09-22;12,98;26,27;19,38833333;61,16666667;4,29
2006-09-23;13,88;24,72;18,72583333;61,41666667;3,951666667
2006-09-24;12,67;24,2;17,32416667;68,08333333;3,206086957
2006-09-25;13,02;23,98;17,94541667;70,66666667;3,546956522
2006-09-26;15,22;20,98;17,53541667;86,91666667;2,525
2006-09-27;13,98;19,98;16,13347826;88,41666667;2,890416667
2006-09-28;12,85;20,98;16,09347826;81,75;2,587826087
2006-09-29;12,98;21,52;17,21086957;81,25;2,072272727
2006-09-30;10,9;21,07;16,09416667;86,45833333;2,199583333
2006-10-01;9,98;19,93;15,01086957;87,95833333;3,074583333
2006-10-02;13,27;17,95;15,17333333;80,66666667;5,594347826
2006-10-03;11,27;16,24;13,85391304;87,79166667;3,843333333
2006-10-04;10,59;16,98;12,4904;93,4;3,9044
2006-10-05;9,94;14,98;12,06708333;89,25;3,883333333
2006-10-06;11,68;16,86;14,49153846;94,88461538;6,421923077
2006-10-07;11,11;15,98;13,4725;84,08333333;6,932916667
2006-10-08;10,58;15,24;13,01041667;82,79166667;4,85
2006-10-09;8,54;17,98;12,485;84,29166667;2,5775
2006-10-10;10,08;18,98;14,67708333;89,91666667;1,814375
2006-10-11;10,09;17,98;13,48083333;86,66666667;4,162916667
2006-10-12;10,25;14,58;12,09166667;96,70833333;1,739583333
2006-10-13;11,38;16,03;13,70541667;88,45833333;2,976363636
2006-10-14;10,21;13,36;11,64916667;88,75;3,046521739
2006-10-15;8,05;11,24;9,636086957;85,70833333;2,784782609
2006-10-16;8,04;16,98;11,04695652;81,20833333;3,269166667
2006-10-17;5,27;16,98;9,71625;80,45833333;2,950434783
2006-10-18;5,23;16,98;10,57125;82,04166667;2,272857143
2006-10-19;9,37;17,98;12,93434783;81,58333333;2,365652174
2006-10-20;10,98;16,98;13,39708333;89,70833333;3,102608696
2006-10-21;12,8;16,98;14,42125;89,04166667;4,025416667
2006-10-22;12,73;16,46;14,35875;81,04166667;4,842083333
2006-10-23;13,38;18,98;15,68291667;86,79166667;5,078333333
2006-10-24;11,03;15,98;13,95695652;87;5,677083333
2006-10-25;8,98;15,98;11,82666667;86,04166667;3,513478261
