Zeilenbeschriftungen;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2003-01-09;-12,53;-6,42;-9,998333333;74,625;2,993636364
2003-01-10;-10,83;-3,87;-6,51875;86,20833333;3,048333333
2003-01-11;-8,84;-2,74;-4,952916667;85,25;2,44625
2003-01-12;-9,79;-2,37;-5,236666667;90,75;1,549130435
2003-01-13;-4,18;1,48;-2,224166667;97,91666667;4,80875
2003-01-14;0,62;3,44;2,60125;98,16666667;4,519583333
2003-01-15;1,57;3,38;2,34;94,125;4,744583333
2003-01-16;0,66;4,59;2,54;92,33333333;3,8925
2003-01-17;-0,7;3,85;0,783913043;93,20833333;3,285
2003-01-18;-1,1;1,71;0,469166667;97,20833333;2,78125
2003-01-19;0,05;4,83;2,55875;89,41666667;4,42375
2003-01-20;3,19;6,85;4,88875;90,83333333;4,44375
2003-01-21;1,21;6,48;4,685217391;92,125;3,54625
2003-01-22;0,85;5,79;3,815;92,58333333;4,05826087
2003-01-23;3,2;4,77;4,09125;97,58333333;3,502916667
2003-01-24;-0,95;3,45;0,750416667;87,58333333;2,860416667
2003-01-25;-3,01;2,57;-0,233333333;90,91666667;2,533333333
2003-01-26;-0,46;2,86;1,294583333;98,41666667;3,22
2003-01-27;1,34;8,1;5,03875;98,20833333;4,120869565
2003-01-28;0,87;8,73;4,574782609;89,29166667;6,52375
2003-01-29;0,32;2,64;1,112083333;95,83333333;4,305
2003-01-30;-8,02;0,43;-1,2975;94,91666667;2,91125
2003-01-31;-6,71;-2,44;-4,597916667;92,25;3,547916667
2003-02-01;-9,83;-3,46;-5,378181818;91,66666667;2,865416667
2003-02-02;-5,92;1,57;-2,244166667;96,75;4,696521739
2003-02-03;-0,62;2,6;1,33875;97,04166667;4,916956522
2003-02-04;-3,34;0,69;-0,966666667;92,875;2,689166667
2003-02-05;-3,31;0,2;-0,93625;95,45833333;3,845416667
2003-02-06;-8,41;-0,57;-3,123333333;89,20833333;2,655833333
2003-02-07;-8,55;0,11;-2,269583333;94,75;2,754166667
2003-02-08;-0,67;2,55;1,145217391;98,33333333;1,274166667
2003-02-09;-7,52;1,89;-0,4675;91;2,21875
2003-02-10;-12,6;1,27;-4,517826087;88,375;2,144166667
2003-02-11;-12,15;-2,48;-6,037916667;94,66666667;2,2075
2003-02-12;-11,97;-1,42;-5,7025;85,875;2,50375
2003-02-13;-14,15;-0,77;-6,4925;80,91666667;2,788636364
2003-02-14;-15,37;0,25;-5,915652174;74,41666667;2,67875
2003-02-15;-12,87;-1,93;-5,185416667;86,79166667;3,410434783
2003-02-16;-7,71;-1,89;-4,117083333;85,91666667;3,908333333
2003-02-17;-11,63;-1,58;-6,05875;86,125;3,436666667
2003-02-18;-16,29;-0,03;-6,982916667;84;2,508695652
2003-02-19;-10,98;1,97;-4,373043478;85,54166667;2,6625
2003-02-20;-8,15;3,93;-2,60625;81,91666667;2,187391304
2003-02-21;-6,56;5,92;-1,135;80,33333333;2,195
2003-02-22;-5,49;6,07;-0,216521739;79,25;2,618333333
2003-02-23;-4,51;6,4;0,488333333;75,79166667;2,360416667
2003-02-24;-4,87;8,73;0,892083333;74,95833333;1,91625
2003-02-25;-4,52;10,41;2,072916667;60,375;2,393043478
2003-02-26;-3,38;9,76;2,884583333;64,70833333;2,009166667
2003-02-27;-0,76;13,03;5,492083333;62,75;1,745652174
2003-02-28;1,54;11,53;6,766666667;71,83333333;2,183333333
2003-03-01;4,58;8,24;6,102916667;91,04166667;2,25
2003-03-02;4,12;9,6;6,345652174;95,33333333;2,599166667
2003-03-03;3,28;5,62;4,378695652;97,70833333;1,999583333
2003-03-04;2,63;7,35;4,54625;91,04166667;1,6675
2003-03-05;3,06;10,35;6,141666667;89,125;2,16875
2003-03-06;2,91;7,16;4,812083333;90,375;3,884347826
2003-03-07;2,26;8,52;4,737083333;81,95833333;2,507083333
2003-03-08;2,14;8,7;5,592083333;78,20833333;4,931666667
2003-03-09;4,94;11,06;7,248333333;79,125;4,376666667
2003-03-10;3,75;14,6;9,613043478;71,91666667;2,88875
2003-03-11;7,77;14,07;10,78875;77,75;4,415
2003-03-12;5,1;10,62;7,150833333;88,45833333;4,759545455
2003-03-13;-0,57;7,35;3,644347826;68,75;4,030416667
2003-03-14;-2,44;4,48;1,257083333;72,04166667;3,882083333
2003-03-15;-1,11;6,29;1,99625;77,41666667;3,491304348
2003-03-16;-3,13;10,81;3,336666667;75,45833333;1,725217391
2003-03-17;-1,28;9,8;3,5675;74,625;2,616666667
2003-03-18;-1,71;11,36;4,219166667;76,20833333;2,1475
2003-03-19;-0,95;12,9;5,78625;70,16666667;2,220833333
2003-03-20;-0,06;7,96;2,7225;77,29166667;2,29875
2003-03-21;-0,75;8,14;2,976666667;68,58333333;3,496956522
2003-03-22;-3,42;10,84;3,507083333;44,79166667;2,7325
2003-03-23;-2,26;15,17;5,959166667;41,54166667;2,424166667
2003-03-24;-0,13;17,58;9,023333333;47,625;2,551666667
2003-03-25;6,91;16,47;11,30291667;62,58333333;2,1775
2003-03-26;4,43;15,17;10,29041667;76,08333333;1,772916667
2003-03-27;5,56;17,13;10,38333333;79,625;1,447083333
2003-03-28;2,59;18,76;10,36916667;70,95833333;1,707083333
2003-03-29;6,58;17,32;11,89833333;73,66666667;1,481666667
2003-03-30;6,95;17,4;12,14791667;73,08333333;2,347916667
2003-03-31;2,06;11,37;6,439583333;70;3,105
2003-04-01;0,91;15,39;8,86125;59;4,39
2003-04-02;2,58;7,25;4,783043478;91;4,559583333
2003-04-03;1,58;5,79;3,670833333;80,83333333;3,772083333
2003-04-04;-0,12;10,21;5,3;73,25;2,782083333
2003-04-05;2,25;9,23;5,844166667;73,75;5,64125
2003-04-06;-2,28;4,54;1,266521739;59,375;4,785652174
2003-04-07;-4,22;2,35;-0,72;57,58333333;3,515416667
2003-04-08;-5,69;3,92;-0,708333333;56,25;1,94125
2003-04-09;-6,24;5,39;0,163913043;58,875;1,838333333
2003-04-10;-3,31;5,43;1,827826087;64,70833333;1,565833333
2003-04-11;-2,11;6,42;2,364166667;70,54166667;1,921304348
2003-04-12;-3,18;12,78;5,766666667;61;1,490833333
2003-04-13;-0,05;17,1;10,11434783;51,66666667;2,076666667
2003-04-14;3,82;19,34;12,00590909;49,54166667;3,965833333
2003-04-15;6,68;22,78;15,2975;50,375;3,55875
2003-04-16;7,65;20,94;14,53291667;48,66666667;3,54625
2003-04-17;6,7;18,9;13,0425;43,5;4,025416667
2003-04-18;3,89;13,04;8,080416667;62,70833333;4,703333333
2003-04-19;1,21;7,63;4,00625;92,20833333;3,763478261
2003-04-20;-0,29;18,87;9,614583333;74,33333333;2,007083333
2003-04-21;5,64;20,84;13,49333333;67,125;1,761304348
2003-04-22;6,97;18,36;12,78458333;71,20833333;1,595652174
2003-04-23;6,29;18,73;12,75;65,79166667;2,770869565
2003-04-24;7,02;20,25;14,27826087;56,08333333;0,854166667
2003-04-25;7,17;22,05;15,62217391;51,58333333;2,679166667
2003-04-26;9,99;19,69;14,93958333;66,41666667;4,910416667
2003-04-27;9,16;14,21;11,22291667;84,66666667;4,91
2003-04-28;8,14;19,96;14,365;71,04166667;3,685833333
2003-04-29;10,47;17,94;14,80333333;74,70833333;4,365416667
2003-04-30;9,66;16,81;13,03291667;90,20833333;4,619583333
2003-05-01;8,02;15,28;11,39291667;73,625;5,34875
2003-05-02;6,14;19,84;13,53086957;65,875;4,170454545
2003-05-03;6,44;15,46;11,65166667;65,70833333;5,87125
2003-05-04;4,61;23,44;14,9575;53;3,063333333
2003-05-05;11,43;28,79;20,64583333;50,79166667;2,772083333
2003-05-06;11,04;20,96;16,45125;76,83333333;3,040416667
2003-05-07;9,68;19,88;14,2825;75,04166667;3,146666667
2003-05-08;7,74;25,23;17,71833333;68,125;1,978333333
2003-05-09;10,57;19,06;14,9925;82,625;2,1575
2003-05-10;9,64;16,91;12,85708333;90,54166667;0,885833333
2003-05-11;6,44;19,91;14,02541667;78,54166667;1,073043478
2003-05-12;11,15;19,37;15,01375;74,625;2,405416667
2003-05-13;4,8;12,33;9,81375;86;3,126666667
2003-05-14;3,7;10,99;7,373333333;87,79166667;3,260833333
2003-05-15;4,08;13,01;8,442083333;76,66666667;1,86826087
2003-05-16;1,61;15,89;9,859166667;67,70833333;1,91625
2003-05-17;7,38;14,76;11,355;76,95833333;3,089583333
2003-05-18;8,07;17,99;13,62916667;88,70833333;3,947916667
2003-05-19;9,89;15,36;13,03166667;93,79166667;3,682916667
2003-05-20;6,19;16,07;10,55083333;78,875;4,123333333
2003-05-21;5,49;14,26;9,253333333;88,45833333;3,400416667
2003-05-22;6,36;13,89;11,51333333;95,29166667;3,658333333
2003-05-23;11,69;21,87;16,14708333;77,54166667;4,271666667
2003-05-24;8,79;27,67;20,11916667;67,70833333;2,882083333
2003-05-25;11,29;18,66;14,52208333;86,08333333;2,913478261
2003-05-26;10,19;17,59;12,9026087;82,20833333;3,167826087
2003-05-27;11,79;20,67;15,75833333;74,33333333;3,2925
2003-05-28;10,87;22,57;16,69458333;71,29166667;3,542916667
2003-05-29;12,69;25,57;19,38041667;65,66666667;2,892916667
2003-05-30;9,99;27,99;21,60791667;66,20833333;1,24375
2003-05-31;14,27;23,69;19,27291667;80,70833333;0,788333333
2003-06-01;11,57;26,07;21,24521739;75,20833333;1,440416667
2003-06-02;11,79;28,49;22,05130435;64,66666667;2,74
2003-06-03;13,47;28,46;22,76458333;71,08333333;1,35875
2003-06-04;13,99;30,49;24,36916667;63,66666667;2,434285714
2003-06-05;14,79;30,27;23,45541667;71,83333333;1,89
2003-06-06;14,59;26,27;20,35125;75,58333333;1,9125
2003-06-07;12,09;28,97;22,69666667;73,375;1,19375
2003-06-08;14,59;29,79;21,73791667;78,20833333;2,859166667
2003-06-09;10,49;24,37;17,12916667;64,875;2,855416667
2003-06-10;7,69;30,57;21,68083333;66,08333333;2,186666667
2003-06-11;14,89;27,87;20,8525;76,5;2,613333333
2003-06-12;12,29;32,07;23,59666667;72,875;1,51875
2003-06-13;12,99;26,87;20,50583333;74,79166667;2,409565217
2003-06-14;9,29;25,87;19,31666667;76,5;1,587916667
2003-06-15;11,09;25,47;19,42818182;67,875;2,019565217
2003-06-16;9,79;25,57;18,38041667;63;2,509166667
2003-06-17;8,79;28,07;20,67583333;62,70833333;1,28125
2003-06-18;14,39;21,47;17,31291667;86,58333333;3,045
2003-06-19;14,89;21,69;17,19608696;82,08333333;4,356666667
2003-06-20;10,39;21,57;16,34304348;67,79166667;5,565833333
2003-06-21;6,39;20,69;13,99043478;67,375;2,761666667
2003-06-22;6,89;27,37;19,07083333;64,25;1,25625
2003-06-23;11,99;31,97;22,85458333;63,91666667;3,82875
2003-06-24;11,59;27,07;18,94608696;67,375;2,884347826
2003-06-25;9,49;26,87;16,97333333;63,875;2,652173913
2003-06-26;8,09;27,17;17,99708333;64,66666667;2,258333333
2003-06-27;9,29;25,79;19,44041667;60,41666667;2,14375
2003-06-28;11,89;26,97;19,99833333;63,125;1,330833333
2003-06-29;13,71;27,4;20,63173913;63,70833333;1,707083333
2003-06-30;13,96;26,8;20,84375;75,41666667;1,786666667
2003-07-01;12,85;18,64;16,4475;89;4,232083333
2003-07-02;12,35;19,85;15,63708333;84;5,117391304
2003-07-03;12,29;18,96;15,34913043;83,33333333;3,794583333
2003-07-04;12,57;17,94;15,00416667;85,375;3,755217391
2003-07-05;12,86;16,35;14,62521739;90,125;4,566666667
2003-07-06;11,09;20,22;15,6175;79,08333333;2,766521739
2003-07-07;10,57;21,43;16,23583333;76,33333333;1,372083333
2003-07-08;11,01;23,88;18,26125;68,125;1,278333333
2003-07-09;13,55;22,54;17,93041667;75,45833333;2,7625
2003-07-10;10,66;23,82;17,26833333;67,41666667;2,219565217
2003-07-11;10,41;27,69;20,28458333;63,58333333;2,104782609
2003-07-12;12,95;22,98;17,70333333;63,66666667;3,107083333
2003-07-13;10,43;23,97;17,36333333;64,16666667;2,535416667
2003-07-14;11,01;26,55;19,75416667;55,58333333;3,287083333
2003-07-15;13,18;29,63;22,70916667;52;2,629583333
2003-07-16;15,93;33,32;24,01458333;57,83333333;2,71875
2003-07-17;15,26;23,59;19,85652174;75,29166667;3,373333333
2003-07-18;14,2;25,9;20,28583333;64,16666667;1,51125
2003-07-19;13,6;29,86;22,7;57,625;2,100833333
2003-07-20;17,85;33,22;25,59208333;48,75;2,724347826
2003-07-21;16,69;26,51;21,75391304;71,95833333;1,360416667
2003-07-22;16,12;25,62;20,93291667;76,125;2,136666667
2003-07-23;14,11;26,41;20,60173913;69,25;1,60173913
2003-07-24;14,38;23,99;19,13583333;77,375;1,752173913
2003-07-25;13,48;24,69;19,25125;76,16666667;1,701818182
2003-07-26;16,36;23,19;19,64333333;79,25;2,866521739
2003-07-27;17,4;26,63;20,88833333;83;3,495833333
2003-07-28;14,54;21,71;17,88608696;78,66666667;2,247083333
2003-07-29;13,02;23,74;18,18041667;73,45833333;1,607916667
2003-07-30;11,96;25,59;18,88708333;70,66666667;1,986666667
2003-07-31;14,21;26,11;20,49416667;70,70833333;1,452916667
2003-08-01;14,14;30,03;22,91086957;61,625;1,69
2003-08-02;15,39;31,7;24,15090909;59,91666667;1,345416667
2003-08-03;17,58;33,99;26,35565217;56,54166667;1,695416667
2003-08-04;18,46;34,21;26,63304348;56,83333333;1,909166667
2003-08-05;19,11;33,49;26,35583333;55,25;2,306666667
2003-08-06;17,23;32,98;25,10521739;51,91666667;2,0625
2003-08-07;16,34;35,04;26,32958333;47,75;1,275
2003-08-08;20,23;35,39;28,16708333;43,20833333;1,538181818
2003-08-09;19,5;36,73;28,36333333;39,95833333;1,436521739
2003-08-10;16,09;36,87;28,64083333;40;1,40625
2003-08-11;16,59;33,87;25,8625;39,66666667;2,217083333
2003-08-12;14,49;36,77;28,46125;40;1,912727273
2003-08-13;17,69;35,77;28,15291667;44,54166667;3,276956522
2003-08-14;13,69;29,57;21,19347826;62,29166667;2,695833333
2003-08-15;10,8;25,37;16,85333333;56,33333333;2,67875
2003-08-16;7,49;27,57;19,06416667;53,83333333;1,858695652
2003-08-17;12,6;29,84;21,83083333;52;1,823478261
2003-08-18;17,03;25,45;21,1773913;72,58333333;4,692083333
2003-08-19;15,29;24,05;19,42375;78,5;3,476666667
2003-08-20;12,29;25,17;18,45416667;64,83333333;2,139583333
2003-08-21;10,02;26,98;19,12666667;56,66666667;1,746666667
2003-08-22;12,96;25,12;19,45;60,875;3,036666667
2003-08-23;14,28;23,98;19,42833333;75,125;2,967083333
2003-08-24;11,9;22,99;17,31590909;69,54166667;2,778695652
2003-08-25;12,39;24,73;17,95458333;61;2,45
2003-08-26;10,54;27,13;19,0625;55,125;2,133333333
2003-08-27;11,81;19,16;15,40208333;69,625;3,223636364
2003-08-28;10,29;24,48;17,51541667;65,375;1,466521739
2003-08-29;12,65;21,11;16,31086957;89,45833333;4,295833333
2003-08-30;10,2;16,04;13,1825;89,41666667;2,439583333
2003-08-31;8,75;16,32;12,46956522;82,33333333;3,334166667
2003-09-01;8,14;15,23;11,18833333;85,45833333;2,827083333
2003-09-02;6,97;15,94;11,13041667;76,83333333;2,699166667
2003-09-03;6,07;19,5;12,92043478;64,95833333;1,470833333
2003-09-04;7,54;20,77;14,3025;68,04166667;1,83625
2003-09-05;6,74;23,51;15,25166667;66,66666667;1,959583333
2003-09-06;11,46;24,07;17,4525;61,91666667;2,466956522
2003-09-07;11,78;19,7;16,18583333;87,625;1,232916667
2003-09-08;8,11;16,43;13,07666667;91,20833333;2,124583333
2003-09-09;6,91;19,42;13,0973913;77,33333333;2,16875
2003-09-10;9,32;16,09;12,63625;88;3,540416667
2003-09-11;9,39;14,48;11,54625;91,66666667;5,642916667
2003-09-12;11,1;17,03;13,4825;87,20833333;2,943333333
2003-09-13;7,98;17,84;13,27791667;76,83333333;3,128695652
2003-09-14;5,5;20,08;13,27041667;78,45833333;2,429130435
2003-09-15;7,82;21,89;14,5326087;77;1,522083333
2003-09-16;9,43;23,14;16,2573913;67,20833333;1,585416667
2003-09-17;10,04;24,9;16,46521739;69,54166667;1,070416667
2003-09-18;10,4;26,7;17,92625;58,20833333;2,373333333
2003-09-19;12,73;28,08;19,54916667;53,16666667;2,385833333
2003-09-20;11,82;29,51;20,59782609;54,58333333;1,969565217
2003-09-21;14,09;27,56;20,30086957;52,16666667;2,157083333
2003-09-22;12,81;27,82;19,75782609;56;3,491666667
2003-09-23;6,35;18,08;12,26833333;80,54166667;4,580416667
2003-09-24;3,05;14,3;8,318333333;77;2,3925
2003-09-25;3,31;18,09;10,62208333;63,66666667;2,983333333
2003-09-26;6,71;21,62;13,52652174;64;3,047083333
2003-09-27;7,59;17,49;11,74291667;80,79166667;1,845833333
2003-09-28;6,82;15,37;11,32208333;90,70833333;2,038695652
2003-09-29;6,12;12,07;9,755217391;93,125;3,825833333
2003-09-30;4,36;15,44;9,025416667;82,54166667;1,552173913
2003-10-01;4,25;15,38;10,43666667;83,70833333;2,673043478
2003-10-02;10,61;17,49;13,95913043;94,66666667;2,286956522
2003-10-03;9,7;18,4;13,69708333;91,83333333;3,485
2003-10-04;7,88;13,99;11,58875;85,66666667;3,145
2003-10-05;4,92;9,95;7,887916667;89,5;3,179583333
2003-10-06;4,31;7,8;6,053333333;91,75;5,8225
2003-10-07;5,33;8,35;6,480833333;93,625;6,321666667
2003-10-08;4,98;9,83;7,595416667;93,5;5,844583333
2003-10-09;7,77;12,05;9,765416667;89,16666667;5,08
2003-10-10;10,6;13,23;11,84083333;93,20833333;5,225416667
2003-10-11;8,03;13,62;11,25869565;89,20833333;3,554583333
2003-10-12;2,15;12,65;7,91173913;79,83333333;2,109565217
2003-10-13;-0,08;12,34;6,204347826;80,75;2,705416667
2003-10-14;1,84;9,71;5,272608696;79,45833333;3,751666667
2003-10-15;-0,37;10,65;4,66125;81,83333333;3,3825
2003-10-16;-0,14;9,71;3,994166667;82,5;3,49
2003-10-17;-0,83;10,33;3,936086957;75,875;3,221666667
2003-10-18;-1,93;11,05;3,432916667;76,625;2,399565217
2003-10-19;-3,44;10,08;2,655;85,20833333;1,347826087
2003-10-20;0,41;5,81;3,04375;90;2,309130435
2003-10-21;1,77;5,06;3,3725;91,45833333;2,1725
2003-10-22;1,26;5,27;3,033333333;93,95833333;2,020909091
2003-10-23;-2,11;3,43;0,619565217;83,91666667;4,979130435
2003-10-24;-6,55;3,2;-0,579166667;74,125;2,027083333
2003-10-25;0,1;4,64;2,513333333;84,5;4,71625
2003-10-26;2,23;5,88;3,86125;94,25;3,570416667
2003-10-27;-0,53;6,78;3,34625;91,79166667;1,134166667
2003-10-28;-1,37;8,13;2,636666667;86,45833333;2,3325
2003-10-29;1,66;7,12;4,898333333;86,45833333;3,083333333
2003-10-30;2,87;6,48;4,788181818;96,25;3,325
2003-10-31;2,34;8,78;5,983333333;89,75;4,34125
2003-11-01;6,67;9,02;7,855416667;92,375;3,790416667
2003-11-02;5,99;9,84;8,11;85,79166667;4,620869565
2003-11-03;8,63;11,93;9,906956522;87,25;6,507916667
2003-11-04;3,6;12,23;8,39;87,20833333;3,280833333
2003-11-05;1,07;11,86;5,669583333;85,58333333;2,313478261
2003-11-06;0,04;12,74;5,707083333;80,54166667;2,419130435
2003-11-07;0,82;7,02;3,858333333;88,5;4,869166667
2003-11-08;3,63;9,18;5,990833333;80,20833333;4,86125
2003-11-09;1,83;12,32;5,95375;86,66666667;1,980833333
2003-11-10;0,17;8,11;2,996666667;91,66666667;2,038333333
2003-11-11;-0,47;6,31;2,182608696;88,16666667;2,35875
2003-11-12;-1,07;4,58;1,170833333;84;2,415
2003-11-13;-1,72;4,96;1,6925;97,70833333;1,432916667
2003-11-14;1,38;5,81;4,21125;97,58333333;2,572916667
2003-11-15;2,23;8,76;6,0625;94,79166667;3,0975
2003-11-16;2,13;6,72;4,610416667;97,33333333;2,820833333
2003-11-17;3,22;6,29;4,968333333;94,125;5,176666667
2003-11-18;4,34;9,09;6,290416667;97,66666667;4,637083333
2003-11-19;8,92;10,74;9,826956522;96,33333333;4,375
2003-11-20;6,75;10,17;8,559583333;96,33333333;3,153333333
2003-11-21;5,77;10,25;7,722916667;93,29166667;2,72375
2003-11-22;6,21;11,55;8,851666667;88,20833333;3,268333333
2003-11-23;6,1;11,24;8,665833333;87,16666667;2,823333333
2003-11-24;6,09;14,35;9,960416667;86,33333333;2,545833333
2003-11-25;6,74;11,65;9,227083333;91,70833333;2,28
2003-11-26;5,89;9,79;8,024583333;94,54166667;3,0025
2003-11-27;5,31;7,38;6,329130435;97,33333333;2,328333333
2003-11-28;4,51;6,71;5,269166667;97,41666667;4,420416667
2003-11-29;3,78;5,61;4,839583333;97,70833333;2,11625
2003-11-30;3,31;5,29;4,455416667;95,91666667;3,576086957
2003-12-01;4,53;8,84;6,04125;86,54166667;3,595652174
2003-12-02;1,62;9,25;4,819166667;88,33333333;2,212173913
2003-12-03;-0,08;5,62;2,775833333;97,16666667;1,630434783
2003-12-04;2,06;4,43;3,406956522;96;2,445416667
2003-12-05;0,73;4,44;2,848333333;93,33333333;1,143333333
2003-12-06;-1,34;4,84;1,839166667;86,20833333;3,620416667
2003-12-07;-5,95;1,45;-1,927391304;81,66666667;3,004166667
2003-12-08;-6,73;2,09;-3,185;82,04166667;1,865833333
2003-12-09;-6,07;5,02;-1,2675;75,20833333;1,796086957
2003-12-10;-4,23;4,54;-0,097916667;76;3,205
2003-12-11;-1,99;1,92;-0,118333333;90,625;4,479583333
2003-12-12;0,92;5,44;3,055;93,08333333;3,065416667
2003-12-13;2,87;10,29;7,6875;97,79166667;6,537916667
2003-12-14;3,49;9,54;5,797916667;92,45833333;6,867916667
2003-12-15;0,01;3,46;0,865416667;87,66666667;6,235833333
2003-12-16;0,17;3,47;1,869565217;90,79166667;4,556086957
2003-12-17;-0,15;4,39;2,554583333;93,91666667;1,983333333
2003-12-18;-1,48;3,19;0,475833333;94,91666667;2,44375
2003-12-19;-0,91;3,6;1,177083333;93,875;3,044090909
2003-12-20;3,54;7,92;5,667826087;95,70833333;4,571666667
2003-12-21;1,74;8,1;4,897826087;90,54166667;7,95375
2003-12-22;-4,51;2,01;-0,72125;89,91666667;4,904583333
2003-12-23;-7,25;-1,23;-3,376956522;90,66666667;3,015833333
2003-12-24;-3,42;0,43;-1,555416667;72,875;3,461666667
2003-12-25;-2,01;1,28;-0,386666667;77,83333333;3,781666667
2003-12-26;1,13;3,44;2,22;94,16666667;3,94875
2003-12-27;2,41;5,2;3,756086957;90,625;5,402083333
2003-12-28;2,74;6,78;5,072608696;88,91666667;5,784166667
2003-12-29;-2,95;2,72;0,603913043;89,41666667;3,443333333
2003-12-30;-3,87;1,16;-1,336521739;89,5;2,420833333
2003-12-31;-1,52;1,43;-0,1275;84;4,110434783
2004-01-01;-2,94;-0,43;-1,473333333;83,25;2,622083333
2004-01-02;-5,38;-1,97;-3,687083333;82,45833333;3,962916667
2004-01-03;-7,44;-3,14;-5,008695652;80,83333333;1,863333333
2004-01-04;-7,18;0,4;-3,9625;92,45833333;3,666666667
2004-01-05;0,09;1,42;0,76125;95,75;2,8875
2004-01-06;-0,11;2,45;0,929166667;98,70833333;3,9375
2004-01-07;2,19;4,18;3,14;97,54166667;2,262083333
2004-01-08;1,09;3,48;2,410434783;96,20833333;3,669166667
2004-01-09;1,11;4,64;3,0475;97,83333333;3,514166667
2004-01-10;1,83;4,96;3,11;94,29166667;3,49125
2004-01-11;2,47;9,25;5,840416667;96,70833333;4,995833333
2004-01-12;1,49;5,08;3,266956522;94,5;5,071666667
2004-01-13;2,67;8,22;5,178636364;94,25;5,719166667
2004-01-14;2,6;5,97;4,274166667;84,875;6,64375
2004-01-15;1,34;3,62;2,377916667;90,95833333;4,80375
2004-01-16;1,45;4,94;3,232173913;91,875;7,07625
2004-01-17;1,36;4,36;2,928333333;89,75;4,067083333
2004-01-18;-4,55;1,62;-0,206521739;89,625;2,578333333
2004-01-19;-3,31;0,93;-1,16;93,16666667;5,119130435
2004-01-20;-4,85;2,7;0,03375;90,875;3,259583333
2004-01-21;-7,16;-0,7;-2,977916667;90,58333333;2,061304348
2004-01-22;-8,85;-2,08;-5,232083333;92,625;1,265
2004-01-23;-8,38;-0,88;-4,23;88,79166667;2,334090909
2004-01-24;-8,11;-0,7;-4,070416667;85,58333333;2,90173913
2004-01-25;-3,53;1,84;0,137916667;97,125;2,56625
2004-01-26;-3,42;1,21;-0,853913043;92,5;2,43173913
2004-01-27;-4,97;-2,06;-2,876666667;92,25;2,31
2004-01-28;-5,57;-0,45;-2,127083333;95,20833333;3,595833333
2004-01-29;-3,07;0,03;-1,495416667;91;5,515217391
2004-01-30;-2,52;0,55;-0,646956522;83,79166667;5,796666667
2004-01-31;-2,09;8,34;3,249166667;79,375;7,026666667
2004-02-01;7,39;9,11;8,354583333;85,04166667;7,542608696
2004-02-02;7,91;9,94;8,980833333;93,125;5,952916667
2004-02-03;7,89;11,59;9,793333333;88,95833333;4,220869565
2004-02-04;7,37;12,62;10,05666667;78,33333333;4,9225
2004-02-05;7,05;11,62;9,915652174;80,29166667;4,974583333
2004-02-06;8,47;13,3;11,295;76,08333333;5,479583333
2004-02-07;4,06;11,53;7,209130435;76,33333333;7,339166667
2004-02-08;0,41;3,77;1,914583333;89,91666667;7,025833333
2004-02-09;-0,06;1,68;0,789166667;89,875;6,06826087
2004-02-10;-0,56;2,72;0,84;88,83333333;4,280869565
2004-02-11;-0,49;4,44;2,07;95,41666667;3,516956522
2004-02-12;-1,96;2,05;0,304583333;86,33333333;1,42
2004-02-13;0,57;6,06;3,595833333;95,58333333;2,404782609
2004-02-14;3,44;6,71;4,934782609;94,58333333;1,543478261
2004-02-15;2,76;5,77;4,32375;92,95833333;2,455652174
2004-02-16;-0,87;6,59;2,02625;87,83333333;2,026521739
2004-02-17;-1,7;4,54;1,373478261;89,625;1,5125
2004-02-18;-0,24;4,81;2,315416667;83,08333333;3,13826087
2004-02-19;-1,92;0,3;-0,702916667;83,83333333;5,20875
2004-02-20;-3,99;4,45;-0,231666667;70,79166667;4,980434783
2004-02-21;-2,91;4,09;0,40625;73,375;2,634347826
2004-02-22;-1,36;2,42;0,635833333;78,95833333;2,16125
2004-02-23;-3,67;1,38;-0,847391304;75,125;3,973333333
2004-02-24;-7,13;1,82;-1,742916667;73,16666667;3,039166667
2004-02-25;-1,91;1,44;-0,817826087;89,16666667;4,060869565
2004-02-26;-4,63;0,88;-1,343333333;82,5;2,522083333
2004-02-27;-7,88;1,63;-2,9225;85,41666667;2,086666667
2004-02-28;-4,96;1,7;-2,10125;83,83333333;2,22625
2004-02-29;-6,72;1,77;-2;82,75;2,999166667
2004-03-01;-3,25;2,02;-0,916956522;73,25;3,837916667
2004-03-02;-1,24;3,21;1,392916667;93,95833333;3,71875
2004-03-03;-1,18;4,7;1,8925;81,25;3,064583333
2004-03-04;-2,05;5,37;0,825833333;79;1,4375
2004-03-05;-4,45;3,9;-0,565833333;64,08333333;4,119565217
2004-03-06;-4,15;0,46;-1,821304348;87,58333333;3,306666667
2004-03-07;-0,67;4,04;1,463333333;91,125;2,435
2004-03-08;-1,56;2,95;0,358333333;83,08333333;2,80875
2004-03-09;-2,21;2,3;-0,313333333;83,79166667;3,179130435
2004-03-10;-2,3;1,35;-0,34375;89,25;2,92125
2004-03-11;-2,28;2,89;0,005833333;85,29166667;2,778333333
2004-03-12;-1,92;6,55;3,095;76,58333333;3,326666667
2004-03-13;5,44;8,83;6,887916667;87,79166667;3,454583333
2004-03-14;4,15;10,82;7,331666667;87,04166667;3,567916667
2004-03-15;5,79;12,95;9,246521739;80,58333333;4,244166667
2004-03-16;7,39;16,48;10,88333333;80,70833333;3,0325
